ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
10403038,04/01/2013 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,True,1132.0,11.0,24.0,,
10751308,04/01/2013 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,614.0,6.0,18.0,,
10094274,04/01/2013 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2213.0,22.0,19.0,41.7089448997,-87.6655876867
10931309,04/01/2013 08:00:00 AM,SEX OFFENSE,OTHER,APARTMENT,False,True,1523.0,15.0,28.0,,
12109923,04/01/2013 09:00:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,1713.0,17.0,33.0,,
10545480,04/01/2013 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,431.0,4.0,7.0,,
10416103,04/01/2013 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,422.0,4.0,7.0,,
11838573,04/01/2013 10:10:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1213.0,12.0,1.0,,
9069443,04/01/2013 10:23:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1132.0,11.0,24.0,41.867097632,-87.723702988
20835,04/01/2013 10:57:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,323.0,3.0,6.0,41.7594665067,-87.6126994543
10681110,04/01/2013 12:00:00 PM,THEFT,$500 AND UNDER,FIRE STATION,False,False,321.0,3.0,20.0,,
10218578,04/01/2013 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,725.0,7.0,17.0,41.7713835925,-87.6627813086
10166217,04/01/2013 12:00:00 PM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1011.0,10.0,24.0,41.8625289314,-87.7243117362
11255302,04/01/2013 01:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,511.0,5.0,8.0,,
9069851,04/01/2013 01:08:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,True,False,1422.0,14.0,26.0,41.9118226,-87.715863635
11076380,04/01/2013 01:15:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,312.0,3.0,20.0,,
9069825,04/01/2013 01:30:00 PM,BATTERY,SIMPLE,STREET,False,False,1135.0,11.0,28.0,41.867595589,-87.69959933
11442347,04/01/2013 02:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,231.0,2.0,3.0,,
10017381,04/01/2013 03:00:00 PM,THEFT,FROM BUILDING,RESIDENCE,False,True,323.0,3.0,6.0,41.7620406554,-87.6162077114
9091864,04/01/2013 03:00:00 PM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1421.0,14.0,35.0,41.916781545,-87.705259869
10477706,04/01/2013 06:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1232.0,12.0,25.0,,
9072302,04/01/2013 07:30:00 PM,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,False,False,835.0,8.0,18.0,41.7353872208,-87.6907555388
9070250,04/01/2013 08:15:00 PM,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,True,False,1412.0,14.0,35.0,41.934658369,-87.716569573
9070320,04/01/2013 09:36:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1611.0,16.0,41.0,42.0189002663,-87.8094287701
11763815,04/01/2013 09:50:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,132.0,1.0,3.0,,
9070392,04/01/2013 11:10:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,False,True,613.0,6.0,21.0,41.742574715,-87.649878866
11093675,04/02/2013 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,False,1115.0,11.0,28.0,,
9070533,04/02/2013 08:05:00 AM,THEFT,OVER $500,STREET,True,False,1212.0,12.0,32.0,41.9003916771,-87.6809088769
11057939,04/02/2013 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,False,False,1231.0,12.0,2.0,,
10471952,04/02/2013 09:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,834.0,8.0,13.0,,
9071320,04/02/2013 12:15:00 PM,BATTERY,SIMPLE,GAS STATION,False,False,631.0,6.0,6.0,41.744151668,-87.62434741
9071627,04/02/2013 06:20:00 PM,THEFT,$500 AND UNDER,CONVENIENCE STORE,True,False,1424.0,14.0,1.0,41.906797102,-87.671861659
9071633,04/02/2013 07:15:00 PM,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,True,False,1134.0,11.0,28.0,41.871907915,-87.701792754
9071750,04/02/2013 09:00:00 PM,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,1221.0,12.0,27.0,41.894483575,-87.704064308
9072658,04/02/2013 10:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1421.0,14.0,26.0,41.913744426,-87.704393185
9071838,04/02/2013 11:20:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,2012.0,20.0,40.0,41.9890437086,-87.6699220582
9208935,04/03/2013 07:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,331.0,3.0,5.0,41.773085006,-87.568335406
11760052,04/03/2013 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1121.0,11.0,27.0,,
9073612,04/03/2013 10:49:00 AM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1032.0,10.0,22.0,41.842056569,-87.713507164
9072919,04/03/2013 10:55:00 AM,ASSAULT,AGGRAVATED: HANDGUN,SMALL RETAIL STORE,False,False,2521.0,25.0,31.0,41.931761455,-87.746604326
9072741,04/03/2013 11:34:00 AM,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,True,False,1121.0,11.0,27.0,41.891840918,-87.711630436
9072852,04/03/2013 12:07:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,False,1124.0,11.0,28.0,41.880992442,-87.704486793
9073276,04/03/2013 02:00:00 PM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1021.0,10.0,24.0,41.856209835,-87.712695108
10140972,04/03/2013 02:00:00 PM,THEFT,PURSE-SNATCHING,CTA TRAIN,False,False,511.0,5.0,21.0,41.7211806292,-87.6237171868
9073098,04/03/2013 02:00:00 PM,NARCOTICS,POSS: CRACK,STREET,True,False,832.0,8.0,18.0,41.764289643,-87.679456133
9091274,04/03/2013 02:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,723.0,7.0,17.0,41.771706563,-87.64821699
9073234,04/03/2013 02:55:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,2411.0,24.0,50.0,42.010116011,-87.683295437
9073269,04/03/2013 04:20:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,214.0,2.0,4.0,41.818526421,-87.6114140344
20836,04/03/2013 07:52:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,232.0,2.0,20.0,41.7872903408,-87.6294311522
9073694,04/03/2013 11:40:00 PM,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,1732.0,17.0,30.0,41.941400951,-87.724804127
10887240,04/04/2013 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,122.0,1.0,42.0,,
9074617,04/04/2013 12:30:00 AM,THEFT,OVER $500,WAREHOUSE,False,False,815.0,8.0,14.0,41.821167082,-87.726336414
9073651,04/04/2013 12:45:00 AM,BATTERY,SIMPLE,STREET,False,False,712.0,7.0,16.0,41.7863538227,-87.6534621657
9077471,04/04/2013 08:00:00 AM,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,225.0,2.0,3.0,41.795991039,-87.630542489
9081571,04/04/2013 08:20:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,322.0,3.0,6.0,41.766536103,-87.623323903
10634111,04/04/2013 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2423.0,24.0,49.0,,
9074178,04/04/2013 11:00:00 AM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,False,2422.0,24.0,49.0,42.019371503,-87.671181992
9074174,04/04/2013 12:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,False,False,1834.0,18.0,42.0,41.888993854,-87.626934833
9074367,04/04/2013 12:20:00 PM,BATTERY,SIMPLE,SIDEWALK,True,False,513.0,5.0,34.0,41.697131465,-87.624054853
11566510,04/04/2013 01:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1712.0,17.0,39.0,,
10146333,04/04/2013 02:58:00 PM,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,True,False,1112.0,11.0,27.0,,
9074596,04/04/2013 03:15:00 PM,BURGLARY,UNLAWFUL ENTRY,OTHER,False,False,1231.0,12.0,2.0,41.86692032,-87.671351385
9074624,04/04/2013 03:28:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, GROUNDS",True,False,2013.0,20.0,48.0,41.989243623,-87.665119726
9084008,04/04/2013 03:30:00 PM,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,False,2013.0,20.0,48.0,41.989243623,-87.665119726
11652707,04/04/2013 04:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,823.0,8.0,17.0,,
20837,04/04/2013 04:14:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,612.0,6.0,21.0,41.7485823494,-87.660163933
9074640,04/04/2013 04:20:00 PM,ROBBERY,ARMED: HANDGUN,STREET,False,False,1131.0,11.0,24.0,41.8751369,-87.735971224
9074689,04/04/2013 04:50:00 PM,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,SIDEWALK,True,False,513.0,5.0,34.0,41.697131465,-87.624054853
9074666,04/04/2013 05:10:00 PM,BATTERY,SIMPLE,STREET,False,False,1225.0,12.0,2.0,41.877602843,-87.681761281
9074738,04/04/2013 05:55:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,False,2222.0,22.0,21.0,41.736037583,-87.646167064
9077063,04/04/2013 06:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,322.0,3.0,6.0,41.76735205,-87.623912407
20838,04/04/2013 07:04:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,422.0,4.0,7.0,41.7494429733,-87.5577029177
9075640,04/04/2013 07:05:00 PM,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,True,1611.0,16.0,41.0,,
9074799,04/04/2013 07:45:00 PM,GAMBLING,GAME/DICE,SIDEWALK,True,False,511.0,5.0,9.0,41.711741033,-87.622081337
9075053,04/04/2013 09:50:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,True,923.0,9.0,14.0,41.802126479,-87.687932601
9075206,04/05/2013 03:10:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1014.0,10.0,24.0,41.852495677,-87.715021416
9075202,04/05/2013 05:22:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,2523.0,25.0,30.0,41.931831855,-87.723770522
10512125,04/05/2013 08:00:00 AM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,False,True,413.0,4.0,8.0,,
9078301,04/05/2013 09:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,False,225.0,2.0,3.0,41.795991039,-87.630542489
9075873,04/05/2013 11:30:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,True,723.0,7.0,17.0,41.77560411,-87.648325822
9076183,04/05/2013 12:48:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,411.0,4.0,8.0,41.751427982,-87.591497227
9076219,04/05/2013 02:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2432.0,24.0,50.0,42.00000071,-87.675069194
9076251,04/05/2013 03:25:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,1934.0,19.0,44.0,41.9358196009,-87.644258148
9077020,04/05/2013 07:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2521.0,25.0,31.0,41.933552597,-87.749131122
9091194,04/05/2013 08:15:00 PM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1124.0,11.0,28.0,41.877787874,-87.701117975
9076551,04/05/2013 08:30:00 PM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,2522.0,25.0,31.0,41.917582181,-87.737574334
9076762,04/05/2013 10:00:00 PM,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,False,False,1833.0,18.0,42.0,41.896427495,-87.628193572
9076703,04/05/2013 11:05:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,2233.0,22.0,34.0,41.69362823,-87.63637388
9077028,04/05/2013 11:30:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1111.0,11.0,37.0,41.8971582146,-87.7289120921
11436860,04/06/2013 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,213.0,2.0,3.0,,
9076831,04/06/2013 02:21:00 AM,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,SIDEWALK,False,False,1424.0,14.0,1.0,41.904148516,-87.675613896
11528527,04/06/2013 03:00:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,1021.0,10.0,24.0,,
9076878,04/06/2013 03:45:00 AM,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,True,False,1824.0,18.0,42.0,41.903327101,-87.631427409
9161974,04/06/2013 09:00:00 AM,THEFT,OVER $500,STREET,False,False,1211.0,12.0,26.0,41.898022808,-87.705917547
9090859,04/06/2013 09:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),False,False,1412.0,14.0,35.0,41.93517142,-87.709941826
9078118,04/06/2013 10:00:00 AM,THEFT,OVER $500,APARTMENT,False,True,321.0,3.0,6.0,41.770732791,-87.609358427
9093970,04/06/2013 01:00:00 PM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SIDEWALK,False,False,225.0,2.0,3.0,41.795991039,-87.630542489
9077174,04/06/2013 02:01:00 PM,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,False,2222.0,22.0,21.0,41.736037583,-87.646167064
9077435,04/06/2013 03:15:00 PM,BATTERY,SIMPLE,STREET,False,True,733.0,7.0,17.0,41.7664185358,-87.6468766608
9077281,04/06/2013 03:45:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,True,False,931.0,9.0,16.0,41.802307472,-87.667237927
9077925,04/06/2013 09:30:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,True,212.0,2.0,4.0,41.825104456,-87.605763351
9077956,04/06/2013 11:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1112.0,11.0,27.0,41.896351852,-87.721224706
9077667,04/06/2013 11:10:00 PM,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,True,False,1935.0,19.0,43.0,41.932662576,-87.652340605
9077649,04/06/2013 11:28:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1413.0,14.0,26.0,41.919181037,-87.710994021
12216669,04/07/2013 12:01:00 AM,SEX OFFENSE,INDECENT SOLICITATION OF A CHILD,RESIDENCE,False,False,725.0,7.0,17.0,,
9077668,04/07/2013 12:20:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,511.0,5.0,8.0,41.710692137,-87.600158625
9079491,04/07/2013 12:30:00 AM,ASSAULT,SIMPLE,RESIDENCE,False,True,2222.0,22.0,21.0,41.7241511528,-87.6566678995
9077819,04/07/2013 05:13:00 AM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,ALLEY,True,False,732.0,7.0,17.0,41.760887053,-87.640645993
9077922,04/07/2013 09:23:00 AM,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,True,False,1421.0,14.0,35.0,41.91742192,-87.704434236
9078160,04/07/2013 10:10:00 AM,ROBBERY,STRONGARM - NO WEAPON,BANK,True,False,1911.0,19.0,47.0,41.959009912,-87.682164298
20839,04/07/2013 04:56:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1034.0,10.0,25.0,41.8509227119,-87.680707093
11278596,04/07/2013 05:00:00 PM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,False,False,1421.0,14.0,35.0,,
9078430,04/07/2013 05:15:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,411.0,4.0,8.0,41.751427982,-87.591497227
9078507,04/07/2013 08:30:00 PM,BATTERY,SIMPLE,RESIDENCE,False,False,733.0,7.0,17.0,41.7627080404,-87.6528394771
20840,04/07/2013 09:28:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,213.0,2.0,3.0,41.8213593864,-87.6247767389
10061489,04/08/2013 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,2512.0,25.0,36.0,41.9244556763,-87.7940447378
9081031,04/08/2013 08:00:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,False,False,511.0,5.0,9.0,41.712099116,-87.618755495
20841,04/08/2013 09:29:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,324.0,3.0,5.0,41.7597745696,-87.5908293296
9079654,04/08/2013 01:20:00 PM,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,False,1233.0,12.0,2.0,41.86639486,-87.666382186
9079622,04/08/2013 01:20:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2233.0,22.0,34.0,41.690185303,-87.633862804
9083091,04/08/2013 04:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1915.0,19.0,46.0,41.959322887,-87.648696373
9081178,04/08/2013 04:00:00 PM,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,CTA BUS,False,False,1134.0,11.0,24.0,41.866428839,-87.703509785
9088106,04/08/2013 04:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,1214.0,12.0,27.0,41.892146408,-87.649046949
9080130,04/08/2013 04:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,811.0,8.0,23.0,41.797715761,-87.762457836
9080181,04/08/2013 09:30:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1234.0,12.0,25.0,41.854306703,-87.678352863
9080602,04/08/2013 10:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2532.0,25.0,37.0,41.912137611,-87.761869249
9194560,04/09/2013 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,HOSPITAL BUILDING/GROUNDS,False,False,411.0,4.0,8.0,41.757630995,-87.585708249
10026608,04/09/2013 08:00:00 AM,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,False,True,524.0,5.0,34.0,41.6717029919,-87.6453620242
9082642,04/09/2013 10:00:00 AM,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,1021.0,10.0,24.0,41.861835803,-87.715283861
9093514,04/09/2013 10:12:00 AM,THEFT,FROM BUILDING,RESIDENCE,False,False,1831.0,18.0,42.0,41.89036442,-87.628021535
9081443,04/09/2013 11:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1632.0,16.0,36.0,41.941051971,-87.789802952
9081346,04/09/2013 12:05:00 PM,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,122.0,1.0,2.0,41.878123916,-87.633208786
9085581,04/09/2013 01:00:00 PM,CRIMINAL TRESPASS,TO LAND,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,1411.0,14.0,33.0,41.936962268,-87.700206749
11634513,04/09/2013 01:45:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,111.0,1.0,42.0,,
9081543,04/09/2013 04:15:00 PM,NARCOTICS,POSS: COCAINE,ALLEY,True,False,1713.0,17.0,33.0,41.970296533,-87.705260279
9081611,04/09/2013 05:15:00 PM,BATTERY,SIMPLE,RESIDENCE,False,False,1233.0,12.0,2.0,41.8651930841,-87.6598341762
9081883,04/09/2013 06:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,2531.0,25.0,29.0,41.914247906,-87.774691247
9081872,04/09/2013 11:00:00 PM,NARCOTICS,POSS: COCAINE,SIDEWALK,True,False,813.0,8.0,13.0,41.779851532,-87.736225765
9096400,04/10/2013 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,622.0,6.0,21.0,41.744329802,-87.639138391
9081987,04/10/2013 01:45:00 AM,ASSAULT,SIMPLE,RESIDENCE,False,True,532.0,5.0,9.0,41.666865418,-87.621148102
9081988,04/10/2013 01:50:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,532.0,5.0,9.0,41.666865418,-87.621148102
9085380,04/10/2013 02:00:00 AM,ASSAULT,SIMPLE,APARTMENT,False,True,631.0,6.0,8.0,41.7476720785,-87.601071903
9082020,04/10/2013 02:15:00 AM,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,HOSPITAL BUILDING/GROUNDS,True,False,411.0,4.0,8.0,41.757630995,-87.585708249
9082018,04/10/2013 03:43:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,CHA APARTMENT,False,True,915.0,9.0,3.0,41.824547259,-87.633121383
11016966,04/10/2013 08:00:00 AM,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,False,False,835.0,8.0,18.0,,
9101597,04/10/2013 09:00:00 AM,THEFT,OVER $500,RESIDENCE,False,False,1422.0,14.0,26.0,41.9073710091,-87.7076701962
9082821,04/10/2013 12:05:00 PM,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1121.0,11.0,27.0,41.895490399,-87.713086271
9082832,04/10/2013 12:53:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1024.0,10.0,22.0,41.845541205,-87.712383506
10399913,04/10/2013 04:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1225.0,12.0,25.0,,
9083698,04/10/2013 04:00:00 PM,THEFT,FROM BUILDING,CONVENIENCE STORE,False,False,122.0,1.0,2.0,41.878123916,-87.633208786
20842,04/10/2013 09:03:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,523.0,5.0,34.0,41.6755296084,-87.6346108411
9083485,04/10/2013 09:19:00 PM,NARCOTICS,POSS: CRACK,ALLEY,True,False,522.0,5.0,34.0,41.677942802,-87.630261604
9084168,04/10/2013 10:00:00 PM,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,511.0,5.0,8.0,41.715282477,-87.603032944
12163038,04/11/2013 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,914.0,9.0,25.0,,
9086011,04/11/2013 07:00:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1221.0,12.0,1.0,41.8948566,-87.679470328
9088692,04/11/2013 08:45:00 AM,THEFT,$500 AND UNDER,SPORTS ARENA/STADIUM,False,False,1225.0,12.0,2.0,41.877161446,-87.676536946
12862974,04/11/2013 09:00:00 AM,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,834.0,8.0,18.0,,
10428807,04/11/2013 09:33:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2514.0,25.0,30.0,,
10522219,04/11/2013 10:10:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1012.0,10.0,24.0,,
9085678,04/11/2013 01:00:00 PM,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,2013.0,20.0,48.0,41.989243623,-87.665119726
9084310,04/11/2013 02:05:00 PM,ASSAULT,SIMPLE,OTHER,False,False,723.0,7.0,20.0,41.7754297283,-87.6407534921
9084902,04/11/2013 03:30:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1632.0,16.0,36.0,41.938090715,-87.800288359
9084493,04/11/2013 04:05:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,533.0,5.0,9.0,41.654353626,-87.604029006
9108846,04/11/2013 05:00:00 PM,NARCOTICS,POSS: COCAINE,HOTEL/MOTEL,False,False,2221.0,22.0,19.0,,
9084976,04/11/2013 05:20:00 PM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,False,False,225.0,2.0,3.0,41.795991039,-87.630542489
9084858,04/11/2013 09:45:00 PM,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,331.0,3.0,5.0,41.773085006,-87.568335406
12006339,04/12/2013 12:01:00 AM,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,True,True,922.0,9.0,15.0,,
9084917,04/12/2013 02:10:00 AM,BATTERY,SIMPLE,STREET,False,False,1812.0,18.0,43.0,41.921751388,-87.6527763187
11570068,04/12/2013 07:40:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1923.0,19.0,44.0,,
10663183,04/12/2013 08:20:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2233.0,22.0,34.0,,
20847,04/12/2013 08:30:00 AM,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,False,False,831.0,8.0,18.0,41.7705654158,-87.7029454121
10092737,04/12/2013 09:00:00 AM,DECEPTIVE PRACTICE,FORGERY,OTHER,False,False,114.0,1.0,42.0,41.8863702043,-87.620691199
9085683,04/12/2013 10:45:00 AM,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,2013.0,20.0,48.0,41.989243623,-87.665119726
